Position X,Position Y,Position Z
351.085,750.992,-22.0641
333.663,758.845,-22.8261
316.163,772.944,-22.7814
356.636,787.857,-22.5218
358.119,758.886,-21.7582
358.97,796.384,-21.7528
407.314,727.061,-23.0298
369.017,730.595,-22.9412
434.425,737.486,-22.6742
366.281,755.151,-22.8485
393.212,767.978,-22.8373
384.574,768.677,-22.4152
381.267,768.218,-21.6286
375.577,787.857,-21.8005
413.147,798.544,-21.373
468.029,727.716,-22.5687
487.394,759.499,-22.4564
454.893,764.871,-22.0623
495.949,768.331,-22.7983
487.171,769.753,-22.3376
510.99,733.345,-22.3948
550.297,739.922,-22.1532
551.949,757.478,-21.942
567.782,761.74,-22.5126
513.083,789.883,-22.5943
531.829,797.942,-21.9861
634.013,726.612,-22.5274
584.202,744.205,-22.6544
586.519,755.207,-22.9344
52.2608,804.126,-22.2474
17.0986,809.635,-23.0566
51.447,826.637,-22.3021
20.034,835.197,-22.4322
62.1853,850.237,-23.0324
54.5632,855.133,-21.9238
63.7246,859.321,-22.9282
96.9349,809.546,-22.9337
87.1914,828.572,-23.1861
101.077,863.831,-22.0257
187.799,824.286,-23.0581
210.571,831.019,-23.5687
155.462,852.609,-22.9939
271.216,811.725,-22.8307
270.548,845.433,-23.2664
269.705,866.567,-22.4289
255.243,831.665,-21.7977
265.276,844.729,-21.8624
309.28,818.656,-22.8343
343.123,826.173,-22.7469
327.998,836.61,-22.9263
360.436,829.336,-21.6835
338.832,854.871,-21.8646
412.655,801.83,-22.8165
410.557,804.743,-22.4929
406.096,812.783,-22.3753
393.071,819.882,-22.3454
386.559,830.053,-21.6435
477.564,808.996,-22.8115
485.972,812.732,-23.023
462.434,834.427,-22.2526
478.6,853.025,-22.7081
472.943,853.842,-22.8538
491.601,866.536,-22.8511
464.483,818.652,-21.7945
423.583,1401.85,-22.7175
483.279,1397.59,-25.5189
472.456,1409.3,-26.6783
495.031,1413.79,-26.0664
440.724,1431.87,-25.5763
457.637,1432.78,-26.9532
453.646,1452.66,-26.8688
440.389,1384.96,-25.1529
489.164,1439.49,-25.5361
489.678,1421.46,-23.9511
489.136,1434.97,-24.04
473.004,1429.98,-23.6931
34.4949,1480.08,-26.8107
16.2324,1481.25,-26.1317
37.9977,1487.03,-26.0704
44.3281,1495.91,-26.2906
27.4237,1505.85,-25.6479
31.6456,1509.94,-26.3658
49.5134,1514.67,-26.5557
60.8489,1517.79,-26.8508
66.4693,1520.62,-25.9185
20.1207,1499.95,-25.7712
12.0957,1512.6,-25.5526
9.29078,1525.15,-25.3103
58.7232,1472.04,-23.9695
41.8356,1486.36,-24.2994
56.2609,1491.19,-24.4099
